character_id,name_kr,character_name,confirmed,best_score,best_title,best_path,best_url,reason_flags,best_desc
2013,곽철전,gwak_cheoljeon_2013,NO,-1,비정상적인 트래픽 감지,/w/곽철전,https://namu.wiki/w/%EA%B3%BD%EC%B2%A0%EC%A0%84,"title_mismatch,path_match",
2016,방표,bang_pyo_2016,NO,-1,비정상적인 트래픽 감지,/w/방표,https://namu.wiki/w/%EB%B0%A9%ED%91%9C,"title_mismatch,path_match",
2017,정도,jeong_do_2017,NO,-1,비정상적인 트래픽 감지,/w/정도,https://namu.wiki/w/%EC%A0%95%EB%8F%84,"title_mismatch,path_match",
2018,사마순건,sama_sungeon_2018,NO,-1,비정상적인 트래픽 감지,/w/사마순건,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%88%9C%EA%B1%B4,"title_mismatch,path_match",
2019,허우,heo_u_2019,NO,-1,비정상적인 트래픽 감지,/w/허우,https://namu.wiki/w/%ED%97%88%EC%9A%B0,"title_mismatch,path_match",
2022,문창,mun_chang_2022,NO,-1,비정상적인 트래픽 감지,/w/문창,https://namu.wiki/w/%EB%AC%B8%EC%B0%BD,"title_mismatch,path_match",
2025,사마섭,sama_seop_2025,NO,-1,비정상적인 트래픽 감지,/w/사마섭,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%84%AD,"title_mismatch,path_match",
2026,동방덕,dong_bangdeok_2026,NO,-1,비정상적인 트래픽 감지,/w/동방덕,https://namu.wiki/w/%EB%8F%99%EB%B0%A9%EB%8D%95,"title_mismatch,path_match",
2029,염준,yeom_jun_2029,NO,-1,비정상적인 트래픽 감지,/w/염준,https://namu.wiki/w/%EC%97%BC%EC%A4%80,"title_mismatch,path_match",
2030,제갈태,jegal_tae_2030,NO,-1,비정상적인 트래픽 감지,/w/제갈태,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%ED%83%9C,"title_mismatch,path_match",
2031,위앙해,wi_anghae_2031,NO,-1,비정상적인 트래픽 감지,/w/위앙해,https://namu.wiki/w/%EC%9C%84%EC%95%99%ED%95%B4,"title_mismatch,path_match",
2033,양도등,yang_dodeung_2033,NO,-1,비정상적인 트래픽 감지,/w/양도등,https://namu.wiki/w/%EC%96%91%EB%8F%84%EB%93%B1,"title_mismatch,path_match",
2034,전궁신,jeon_gungsin_2034,NO,-1,비정상적인 트래픽 감지,/w/전궁신,https://namu.wiki/w/%EC%A0%84%EA%B6%81%EC%8B%A0,"title_mismatch,path_match",
2035,임지,im_ji_2035,NO,-1,비정상적인 트래픽 감지,/w/임지,https://namu.wiki/w/%EC%9E%84%EC%A7%80,"title_mismatch,path_match",
2037,사마위기,sama_wigi_2037,NO,-1,비정상적인 트래픽 감지,/w/사마위기,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%9C%84%EA%B8%B0,"title_mismatch,path_match",
2038,전섭,jeon_seop_2038,NO,-1,비정상적인 트래픽 감지,/w/전섭,https://namu.wiki/w/%EC%A0%84%EC%84%AD,"title_mismatch,path_match",
2039,전수,jeon_su_2039,NO,-1,비정상적인 트래픽 감지,/w/전수,https://namu.wiki/w/%EC%A0%84%EC%88%98,"title_mismatch,path_match",
2043,두앙,du_ang_2043,NO,-1,비정상적인 트래픽 감지,/w/두앙,https://namu.wiki/w/%EB%91%90%EC%95%99,"title_mismatch,path_match",
2044,손섭,son_seop_2044,NO,-1,비정상적인 트래픽 감지,/w/손섭,https://namu.wiki/w/%EC%86%90%EC%84%AD,"title_mismatch,path_match",
2045,두신,du_sin_2045,NO,-1,비정상적인 트래픽 감지,/w/두신,https://namu.wiki/w/%EB%91%90%EC%8B%A0,"title_mismatch,path_match",
2047,곽화,gwak_hwa_2047,NO,-1,비정상적인 트래픽 감지,/w/곽화,https://namu.wiki/w/%EA%B3%BD%ED%99%94,"title_mismatch,path_match",
2048,풍용,pung_yong_2048,NO,-1,비정상적인 트래픽 감지,/w/풍용,https://namu.wiki/w/%ED%92%8D%EC%9A%A9,"title_mismatch,path_match",
2049,황호경,hwang_hogyeong_2049,NO,-1,비정상적인 트래픽 감지,/w/황호경,https://namu.wiki/w/%ED%99%A9%ED%98%B8%EA%B2%BD,"title_mismatch,path_match",
2050,진경강,jin_gyeonggang_2050,NO,-1,비정상적인 트래픽 감지,/w/진경강,https://namu.wiki/w/%EC%A7%84%EA%B2%BD%EA%B0%95,"title_mismatch,path_match",
2051,방휴랑,bang_hyurang_2051,NO,-1,비정상적인 트래픽 감지,/w/방휴랑,https://namu.wiki/w/%EB%B0%A9%ED%9C%B4%EB%9E%91,"title_mismatch,path_match",
2052,풍궁,pung_gung_2052,NO,-1,비정상적인 트래픽 감지,/w/풍궁,https://namu.wiki/w/%ED%92%8D%EA%B6%81,"title_mismatch,path_match",
2054,갈충,gal_chung_2054,NO,-1,비정상적인 트래픽 감지,/w/갈충,https://namu.wiki/w/%EA%B0%88%EC%B6%A9,"title_mismatch,path_match",
2058,당희,dang_hui_2058,NO,-1,비정상적인 트래픽 감지,/w/당희,https://namu.wiki/w/%EB%8B%B9%ED%9D%AC,"title_mismatch,path_match",
2059,백영,baek_yeong_2059,NO,-1,비정상적인 트래픽 감지,/w/백영,https://namu.wiki/w/%EB%B0%B1%EC%98%81,"title_mismatch,path_match",
2060,송건용,song_geonyong_2060,NO,-1,비정상적인 트래픽 감지,/w/송건용,https://namu.wiki/w/%EC%86%A1%EA%B1%B4%EC%9A%A9,"title_mismatch,path_match",
2062,하후휴,hahu_hyu_2062,NO,-1,비정상적인 트래픽 감지,/w/하후휴,https://namu.wiki/w/%ED%95%98%ED%9B%84%ED%9C%B4,"title_mismatch,path_match",
2063,안건,an_geon_2063,NO,-1,비정상적인 트래픽 감지,/w/안건,https://namu.wiki/w/%EC%95%88%EA%B1%B4,"title_mismatch,path_match",
2067,문표준,mun_pyojun_2067,NO,-1,비정상적인 트래픽 감지,/w/문표준,https://namu.wiki/w/%EB%AC%B8%ED%91%9C%EC%A4%80,"title_mismatch,path_match",
2068,노욱,no_uk_2068,NO,-1,비정상적인 트래픽 감지,/w/노욱,https://namu.wiki/w/%EB%85%B8%EC%9A%B1,"title_mismatch,path_match",
2069,유성,yu_seong_2069,NO,-1,비정상적인 트래픽 감지,/w/유성,https://namu.wiki/w/%EC%9C%A0%EC%84%B1,"title_mismatch,path_match",
2079,조지건,jo_jigeon_2079,NO,-1,비정상적인 트래픽 감지,/w/조지건,https://namu.wiki/w/%EC%A1%B0%EC%A7%80%EA%B1%B4,"title_mismatch,path_match",
2080,서민,seo_min_2080,NO,-1,비정상적인 트래픽 감지,/w/서민,https://namu.wiki/w/%EC%84%9C%EB%AF%BC,"title_mismatch,path_match",
2081,진전,jin_jeon_2081,NO,-1,비정상적인 트래픽 감지,/w/진전,https://namu.wiki/w/%EC%A7%84%EC%A0%84,"title_mismatch,path_match",
2083,유희민,yu_huimin_2083,NO,-1,비정상적인 트래픽 감지,/w/유희민,https://namu.wiki/w/%EC%9C%A0%ED%9D%AC%EB%AF%BC,"title_mismatch,path_match",
2084,왕휴,wang_hyu_2084,NO,-1,비정상적인 트래픽 감지,/w/왕휴,https://namu.wiki/w/%EC%99%95%ED%9C%B4,"title_mismatch,path_match",
2086,서철,seo_cheol_2086,NO,-1,비정상적인 트래픽 감지,/w/서철,https://namu.wiki/w/%EC%84%9C%EC%B2%A0,"title_mismatch,path_match",
2087,서욱휴,seo_ukhyu_2087,NO,-1,비정상적인 트래픽 감지,/w/서욱휴,https://namu.wiki/w/%EC%84%9C%EC%9A%B1%ED%9C%B4,"title_mismatch,path_match",
2089,유수,yu_su_2089,NO,-1,비정상적인 트래픽 감지,/w/유수,https://namu.wiki/w/%EC%9C%A0%EC%88%98,"title_mismatch,path_match",
2092,두립영,du_ripyeong_2092,NO,-1,비정상적인 트래픽 감지,/w/두립영,https://namu.wiki/w/%EB%91%90%EB%A6%BD%EC%98%81,"title_mismatch,path_match",
2096,황순,hwang_sun_2096,NO,-1,비정상적인 트래픽 감지,/w/황순,https://namu.wiki/w/%ED%99%A9%EC%88%9C,"title_mismatch,path_match",
2100,육호,yuk_ho_2100,NO,-1,비정상적인 트래픽 감지,/w/육호,https://namu.wiki/w/%EC%9C%A1%ED%98%B8,"title_mismatch,path_match",
2102,제갈해평,jegal_haepyeong_2102,NO,-1,비정상적인 트래픽 감지,/w/제갈해평,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%ED%95%B4%ED%8F%89,"title_mismatch,path_match",
2103,최기,choe_gi_2103,NO,-1,비정상적인 트래픽 감지,/w/최기,https://namu.wiki/w/%EC%B5%9C%EA%B8%B0,"title_mismatch,path_match",
2106,장희,jang_hui_2106,NO,-1,비정상적인 트래픽 감지,/w/장희,https://namu.wiki/w/%EC%9E%A5%ED%9D%AC,"title_mismatch,path_match",
2108,제갈섭,jegal_seop_2108,NO,-1,비정상적인 트래픽 감지,/w/제갈섭,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EC%84%AD,"title_mismatch,path_match",
2109,염랑,yeom_rang_2109,NO,-1,비정상적인 트래픽 감지,/w/염랑,https://namu.wiki/w/%EC%97%BC%EB%9E%91,"title_mismatch,path_match",
2111,사마택,sama_taek_2111,NO,-1,비정상적인 트래픽 감지,/w/사마택,https://namu.wiki/w/%EC%82%AC%EB%A7%88%ED%83%9D,"title_mismatch,path_match",
2112,초랑,cho_rang_2112,NO,-1,비정상적인 트래픽 감지,/w/초랑,https://namu.wiki/w/%EC%B4%88%EB%9E%91,"title_mismatch,path_match",
2113,위엄,wi_eom_2113,NO,-1,비정상적인 트래픽 감지,/w/위엄,https://namu.wiki/w/%EC%9C%84%EC%97%84,"title_mismatch,path_match",
2114,손앙순,son_angsun_2114,NO,-1,비정상적인 트래픽 감지,/w/손앙순,https://namu.wiki/w/%EC%86%90%EC%95%99%EC%88%9C,"title_mismatch,path_match",
2117,임광,im_gwang_2117,NO,-1,비정상적인 트래픽 감지,/w/임광,https://namu.wiki/w/%EC%9E%84%EA%B4%91,"title_mismatch,path_match",
2119,사마침,sama_chim_2119,NO,-1,비정상적인 트래픽 감지,/w/사마침,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%B9%A8,"title_mismatch,path_match",
2120,왕진봉,wang_jinbong_2120,NO,-1,비정상적인 트래픽 감지,/w/왕진봉,https://namu.wiki/w/%EC%99%95%EC%A7%84%EB%B4%89,"title_mismatch,path_match",
2122,제갈위진,jegal_wijin_2122,NO,-1,비정상적인 트래픽 감지,/w/제갈위진,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EC%9C%84%EC%A7%84,"title_mismatch,path_match",
2125,사마위,sama_wi_2125,NO,-1,비정상적인 트래픽 감지,/w/사마위,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%9C%84,"title_mismatch,path_match",
2127,사마진,sama_jin_2127,NO,-1,비정상적인 트래픽 감지,/w/사마진,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%A7%84,"title_mismatch,path_match",
2128,노지,no_ji_2128,NO,-1,비정상적인 트래픽 감지,/w/노지,https://namu.wiki/w/%EB%85%B8%EC%A7%80,"title_mismatch,path_match",
2131,육립,yuk_rip_2131,NO,-1,비정상적인 트래픽 감지,/w/육립,https://namu.wiki/w/%EC%9C%A1%EB%A6%BD,"title_mismatch,path_match",
2136,하후란,hahu_ran_2136,NO,-1,비정상적인 트래픽 감지,/w/하후란,https://namu.wiki/w/%ED%95%98%ED%9B%84%EB%9E%80,"title_mismatch,path_match",
2139,마건,ma_geon_2139,NO,-1,비정상적인 트래픽 감지,/w/마건,https://namu.wiki/w/%EB%A7%88%EA%B1%B4,"title_mismatch,path_match",
2140,허앙란,heo_angran_2140,NO,-1,비정상적인 트래픽 감지,/w/허앙란,https://namu.wiki/w/%ED%97%88%EC%95%99%EB%9E%80,"title_mismatch,path_match",
2142,장속,jang_sok_2142,NO,-1,비정상적인 트래픽 감지,/w/장속,https://namu.wiki/w/%EC%9E%A5%EC%86%8D,"title_mismatch,path_match",
2144,사마립,sama_rip_2144,NO,-1,비정상적인 트래픽 감지,/w/사마립,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EB%A6%BD,"title_mismatch,path_match",
2147,갈웅,gal_ung_2147,NO,-1,비정상적인 트래픽 감지,/w/갈웅,https://namu.wiki/w/%EA%B0%88%EC%9B%85,"title_mismatch,path_match",
2149,백경,baek_gyeong_2149,NO,-1,비정상적인 트래픽 감지,/w/백경,https://namu.wiki/w/%EB%B0%B1%EA%B2%BD,"title_mismatch,path_match",
2150,사마신,sama_sin_2150,NO,-1,비정상적인 트래픽 감지,/w/사마신,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EC%8B%A0,"title_mismatch,path_match",
2152,하후수,hahu_su_2152,NO,-1,비정상적인 트래픽 감지,/w/하후수,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%88%98,"title_mismatch,path_match",
2153,하후우,hahu_u_2153,NO,-1,비정상적인 트래픽 감지,/w/하후우,https://namu.wiki/w/%ED%95%98%ED%9B%84%EC%9A%B0,"title_mismatch,path_match",
2156,여명등,yeo_myeongdeung_2156,NO,-1,비정상적인 트래픽 감지,/w/여명등,https://namu.wiki/w/%EC%97%AC%EB%AA%85%EB%93%B1,"title_mismatch,path_match",
2157,사마광,sama_gwang_2157,NO,-1,비정상적인 트래픽 감지,/w/사마광,https://namu.wiki/w/%EC%82%AC%EB%A7%88%EA%B4%91,"title_mismatch,path_match",
2158,제갈용,jegal_yong_2158,NO,-1,비정상적인 트래픽 감지,/w/제갈용,https://namu.wiki/w/%EC%A0%9C%EA%B0%88%EC%9A%A9,"title_mismatch,path_match",
2162,손앙,son_ang_2162,NO,-1,비정상적인 트래픽 감지,/w/손앙,https://namu.wiki/w/%EC%86%90%EC%95%99,"title_mismatch,path_match",
2164,황화,hwang_hwa_2164,NO,-1,비정상적인 트래픽 감지,/w/황화,https://namu.wiki/w/%ED%99%A9%ED%99%94,"title_mismatch,path_match",
2170,가신,ga_sin_2170,NO,-1,비정상적인 트래픽 감지,/w/가신,https://namu.wiki/w/%EA%B0%80%EC%8B%A0,"title_mismatch,path_match",
2172,감단순,gam_dansun_2172,NO,-1,비정상적인 트래픽 감지,/w/감단순,https://namu.wiki/w/%EA%B0%90%EB%8B%A8%EC%88%9C,"title_mismatch,path_match",
2173,감령,gam_ryeong_2173,NO,-1,비정상적인 트래픽 감지,/w/감령,https://namu.wiki/w/%EA%B0%90%EB%A0%B9,"title_mismatch,path_match",
2174,감씨,gam_ssi_2174,NO,-1,비정상적인 트래픽 감지,/w/감씨,https://namu.wiki/w/%EA%B0%90%EC%94%A8,"title_mismatch,path_match",
2175,강단,gang_dan_2175,NO,-1,비정상적인 트래픽 감지,/w/강단,https://namu.wiki/w/%EA%B0%95%EB%8B%A8,"title_mismatch,path_match",
2176,강서,gang_seo_2176,NO,-1,비정상적인 트래픽 감지,/w/강서,https://namu.wiki/w/%EA%B0%95%EC%84%9C,"title_mismatch,path_match",
2180,경기,gyeong_gi_2180,NO,-1,비정상적인 트래픽 감지,/w/경기,https://namu.wiki/w/%EA%B2%BD%EA%B8%B0,"title_mismatch,path_match",
2181,경무,gyeong_mu_2181,NO,-1,비정상적인 트래픽 감지,/w/경무,https://namu.wiki/w/%EA%B2%BD%EB%AC%B4,"title_mismatch,path_match",
2185,고번,go_beon_2185,NO,-1,비정상적인 트래픽 감지,/w/고번,https://namu.wiki/w/%EA%B3%A0%EB%B2%88,"title_mismatch,path_match",
2187,고소,go_so_2187,NO,-1,비정상적인 트래픽 감지,/w/고소,https://namu.wiki/w/%EA%B3%A0%EC%86%8C,"title_mismatch,path_match",
2191,곡리,gok_ri_2191,NO,-1,비정상적인 트래픽 감지,/w/곡리,https://namu.wiki/w/%EA%B3%A1%EB%A6%AC,"title_mismatch,path_match",
2195,공손월,gongson_wol_2195,NO,-1,비정상적인 트래픽 감지,/w/공손월,https://namu.wiki/w/%EA%B3%B5%EC%86%90%EC%9B%94,"title_mismatch,path_match",
2196,공손황,gongson_hwang_2196,NO,-1,비정상적인 트래픽 감지,/w/공손황,https://namu.wiki/w/%EA%B3%B5%EC%86%90%ED%99%A9,"title_mismatch,path_match",
2197,공주,gong_ju_2197,NO,-1,비정상적인 트래픽 감지,/w/공주,https://namu.wiki/w/%EA%B3%B5%EC%A3%BC,"title_mismatch,path_match",
2198,공지,gong_ji_2198,NO,-1,비정상적인 트래픽 감지,/w/공지,https://namu.wiki/w/%EA%B3%B5%EC%A7%80,"title_mismatch,path_match",
2199,곽녀왕,gwak_nyeowang_2199,NO,-1,비정상적인 트래픽 감지,/w/곽녀왕,https://namu.wiki/w/%EA%B3%BD%EB%85%80%EC%99%95,"title_mismatch,path_match",
2200,곽마,gwak_ma_2200,NO,-1,비정상적인 트래픽 감지,/w/곽마,https://namu.wiki/w/%EA%B3%BD%EB%A7%88,"title_mismatch,path_match",
2204,관구흥,gwan_guheung_2204,NO,-1,비정상적인 트래픽 감지,/w/관구흥,https://namu.wiki/w/%EA%B4%80%EA%B5%AC%ED%9D%A5,"title_mismatch,path_match",
2205,관순,gwan_sun_2205,NO,-1,비정상적인 트래픽 감지,/w/관순,https://namu.wiki/w/%EA%B4%80%EC%88%9C,"title_mismatch,path_match",
2206,관승,gwan_seung_2206,NO,-1,비정상적인 트래픽 감지,/w/관승,https://namu.wiki/w/%EA%B4%80%EC%8A%B9,"title_mismatch,path_match",
2207,관은병,gwan_eunbyeong_2207,NO,-1,비정상적인 트래픽 감지,/w/관은병,https://namu.wiki/w/%EA%B4%80%EC%9D%80%EB%B3%91,"title_mismatch,path_match",
2211,구력거,gu_ryeokgeo_2211,NO,-1,비정상적인 트래픽 감지,/w/구력거,https://namu.wiki/w/%EA%B5%AC%EB%A0%A5%EA%B1%B0,"title_mismatch,path_match",
2213,구부,gu_bu_2213,NO,-1,비정상적인 트래픽 감지,/w/구부,https://namu.wiki/w/%EA%B5%AC%EB%B6%80,"title_mismatch,path_match",
2214,구안,gu_an_2214,NO,-1,비정상적인 트래픽 감지,/w/구안,https://namu.wiki/w/%EA%B5%AC%EC%95%88,"title_mismatch,path_match",
2221,내민,nae_min_2221,NO,-1,비정상적인 트래픽 감지,/w/내민,https://namu.wiki/w/%EB%82%B4%EB%AF%BC,"title_mismatch,path_match",
2223,노초,no_cho_2223,NO,-1,비정상적인 트래픽 감지,/w/노초,https://namu.wiki/w/%EB%85%B8%EC%B4%88,"title_mismatch,path_match",
2224,뇌공,noe_gong_2224,NO,-1,비정상적인 트래픽 감지,/w/뇌공,https://namu.wiki/w/%EB%87%8C%EA%B3%B5,"title_mismatch,path_match",
2226,뇌서,noe_seo_2226,NO,-1,비정상적인 트래픽 감지,/w/뇌서,https://namu.wiki/w/%EB%87%8C%EC%84%9C,"title_mismatch,path_match",
2228,누반,nu_ban_2228,NO,-1,비정상적인 트래픽 감지,/w/누반,https://namu.wiki/w/%EB%88%84%EB%B0%98,"title_mismatch,path_match",
2230,단외,dan_oe_2230,NO,-1,비정상적인 트래픽 감지,/w/단외,https://namu.wiki/w/%EB%8B%A8%EC%99%B8,"title_mismatch,path_match",
2232,답돈,dap_don_2232,NO,-1,비정상적인 트래픽 감지,/w/답돈,https://namu.wiki/w/%EB%8B%B5%EB%8F%88,"title_mismatch,path_match",
2238,도황,do_hwang_2238,NO,-1,비정상적인 트래픽 감지,/w/도황,https://namu.wiki/w/%EB%8F%84%ED%99%A9,"title_mismatch,path_match",
2240,동부,dong_bu_2240,NO,-1,비정상적인 트래픽 감지,/w/동부,https://namu.wiki/w/%EB%8F%99%EB%B6%80,"title_mismatch,path_match",
2244,동황,dong_hwang_2244,NO,-1,비정상적인 트래픽 감지,/w/동황,https://namu.wiki/w/%EB%8F%99%ED%99%A9,"title_mismatch,path_match",
2245,두경,du_gyeong_2245,NO,-1,비정상적인 트래픽 감지,/w/두경,https://namu.wiki/w/%EB%91%90%EA%B2%BD,"title_mismatch,path_match",
2247,두씨,du_ssi_2247,NO,-1,비정상적인 트래픽 감지,/w/두씨,https://namu.wiki/w/%EB%91%90%EC%94%A8,"title_mismatch,path_match",
2248,등룡,deung_ryong_2248,NO,-1,비정상적인 트래픽 감지,/w/등룡,https://namu.wiki/w/%EB%93%B1%EB%A3%A1,"title_mismatch,path_match",
2249,등방,deung_bang_2249,NO,-1,비정상적인 트래픽 감지,/w/등방,https://namu.wiki/w/%EB%93%B1%EB%B0%A9,"title_mismatch,path_match",
2252,등의,deung_ui_2252,NO,-1,비정상적인 트래픽 감지,/w/등의,https://namu.wiki/w/%EB%93%B1%EC%9D%98,"title_mismatch,path_match",
2254,마륭,ma_ryung_2254,NO,-1,비정상적인 트래픽 감지,/w/마륭,https://namu.wiki/w/%EB%A7%88%EB%A5%AD,"title_mismatch,path_match",
2256,마연,ma_yeon_2256,NO,-1,비정상적인 트래픽 감지,/w/마연,https://namu.wiki/w/%EB%A7%88%EC%97%B0,"title_mismatch,path_match",
2257,마운록,ma_unrok_2257,NO,-1,비정상적인 트래픽 감지,/w/마운록,https://namu.wiki/w/%EB%A7%88%EC%9A%B4%EB%A1%9D,"title_mismatch,path_match",
2258,마일제,ma_ilje_2258,NO,-1,비정상적인 트래픽 감지,/w/마일제,https://namu.wiki/w/%EB%A7%88%EC%9D%BC%EC%A0%9C,"title_mismatch,path_match",
2259,마충,ma_chung_2259,NO,-1,비정상적인 트래픽 감지,/w/마충,https://namu.wiki/w/%EB%A7%88%EC%B6%A9,"title_mismatch,path_match",
2262,맹건,maeng_geon_2262,NO,-1,비정상적인 트래픽 감지,/w/맹건,https://namu.wiki/w/%EB%A7%B9%EA%B1%B4,"title_mismatch,path_match",
2263,문칙,mun_chik_2263,NO,-1,비정상적인 트래픽 감지,/w/문칙,https://namu.wiki/w/%EB%AC%B8%EC%B9%99,"title_mismatch,path_match",
2265,미씨,mi_ssi_2265,NO,-1,비정상적인 트래픽 감지,/w/미씨,https://namu.wiki/w/%EB%AF%B8%EC%94%A8,"title_mismatch,path_match",
2266,반봉,ban_bong_2266,NO,-1,비정상적인 트래픽 감지,/w/반봉,https://namu.wiki/w/%EB%B0%98%EB%B4%89,"title_mismatch,path_match",
2267,반준,ban_jun_2267,NO,-1,비정상적인 트래픽 감지,/w/반준,https://namu.wiki/w/%EB%B0%98%EC%A4%80,"title_mismatch,path_match",
2268,방림,bang_rim_2268,NO,-1,비정상적인 트래픽 감지,/w/방림,https://namu.wiki/w/%EB%B0%A9%EB%A6%BC,"title_mismatch,path_match",
2269,방육,bang_yuk_2269,NO,-1,비정상적인 트래픽 감지,/w/방육,https://namu.wiki/w/%EB%B0%A9%EC%9C%A1,"title_mismatch,path_match",
2273,배잠,bae_jam_2273,NO,-1,비정상적인 트래픽 감지,/w/배잠,https://namu.wiki/w/%EB%B0%B0%EC%9E%A0,"title_mismatch,path_match",
2277,범방,beom_bang_2277,NO,-1,비정상적인 트래픽 감지,/w/범방,https://namu.wiki/w/%EB%B2%94%EB%B0%A9,"title_mismatch,path_match",
2279,보광,bo_gwang_2279,NO,-1,비정상적인 트래픽 감지,/w/보광,https://namu.wiki/w/%EB%B3%B4%EA%B4%91,"title_mismatch,path_match",
2280,보도근,bo_dogeun_2280,NO,-1,비정상적인 트래픽 감지,/w/보도근,https://namu.wiki/w/%EB%B3%B4%EB%8F%84%EA%B7%BC,"title_mismatch,path_match",
2286,부연,bu_yeon_2286,NO,-1,비정상적인 트래픽 감지,/w/부연,https://namu.wiki/w/%EB%B6%80%EC%97%B0,"title_mismatch,path_match",
2287,부영,bu_yeong_2287,NO,-1,비정상적인 트래픽 감지,/w/부영,https://namu.wiki/w/%EB%B6%80%EC%98%81,"title_mismatch,path_match",
2288,부의,bu_ui_2288,NO,-1,비정상적인 트래픽 감지,/w/부의,https://namu.wiki/w/%EB%B6%80%EC%9D%98,"title_mismatch,path_match",
2319,서상,seo_sang_2319,NO,-1,비정상적인 트래픽 감지,/w/서상,https://namu.wiki/w/%EC%84%9C%EC%83%81,"title_mismatch,path_match",
2355,손환,son_hwan_2355,NO,-1,비정상적인 트래픽 감지,/w/손환,https://namu.wiki/w/%EC%86%90%ED%99%98,"title_mismatch,path_match",
2386,양추,yang_chu_2386,NO,-1,비정상적인 트래픽 감지,/w/양추,https://namu.wiki/w/%EC%96%91%EC%B6%94,"title_mismatch,path_match",
2398,여건,yeo_geon,NO,-1,비정상적인 트래픽 감지,/w/여건,https://namu.wiki/w/%EC%97%AC%EA%B1%B4,"title_mismatch,path_match",
2399,여건,yeo_geon_2399,NO,-1,비정상적인 트래픽 감지,/w/여건,https://namu.wiki/w/%EC%97%AC%EA%B1%B4,"title_mismatch,path_match",
2454,유기,yu_gi_2454,NO,-1,비정상적인 트래픽 감지,/w/유기,https://namu.wiki/w/%EC%9C%A0%EA%B8%B0,"title_mismatch,path_match",
2458,유선,yu_seon_2458,NO,-1,비정상적인 트래픽 감지,/w/유선,https://namu.wiki/w/%EC%9C%A0%EC%84%A0,"title_mismatch,path_match",
2465,유초,yu_cho_2465,NO,-1,비정상적인 트래픽 감지,/w/유초,https://namu.wiki/w/%EC%9C%A0%EC%B4%88,"title_mismatch,path_match",
2497,이풍,i_pung_2497,NO,-1,비정상적인 트래픽 감지,/w/이풍,https://namu.wiki/w/%EC%9D%B4%ED%92%8D,"title_mismatch,path_match",
2509,장승,jang_seung_2509,NO,-1,비정상적인 트래픽 감지,/w/장승,https://namu.wiki/w/%EC%9E%A5%EC%8A%B9,"title_mismatch,path_match",
2560,조홍,jo_hong_2560,NO,-1,비정상적인 트래픽 감지,/w/조홍,https://namu.wiki/w/%EC%A1%B0%ED%99%8D,"title_mismatch,path_match",
2638,한기,han_gi_2638,NO,-1,비정상적인 트래픽 감지,/w/한기,https://namu.wiki/w/%ED%95%9C%EA%B8%B0,"title_mismatch,path_match",
2650,허정,heo_jeong_2650,NO,-1,비정상적인 트래픽 감지,/w/허정,https://namu.wiki/w/%ED%97%88%EC%A0%95,"title_mismatch,path_match",
