id,name,slug,status,query,title,path,url,score,reason,desc_excerpt,categories
305,원성,won_seong_305,KEEP,원성,원성,/w/%EC%9B%90%EC%84%B1,https://namu.wiki/w/%EC%9B%90%EC%84%B1,7,strong:후한 말,후한 말의 인물이며 자는 문개(文開)로 예주 여남군 여양현 사람. 문벌귀족 여남 원씨 출신. 후,후한의 인물 | 한나라의 관료 | 여남 원씨 | 저우커우시 출신 인물
306,서강,seo_gang_306,KEEP,서강(삼국지연의),서강(삼국지연의),/w/%EC%84%9C%EA%B0%95(%EC%82%BC%EA%B5%AD%EC%A7%80%EC%97%B0%EC%9D%98),https://namu.wiki/w/%EC%84%9C%EA%B0%95(%EC%82%BC%EA%B5%AD%EC%A7%80%EC%97%B0%EC%9D%98),12,strong:삼국지연의;qual:삼국지|삼국지연의,"삼국지연의 의 등장인물. 행적 서서 의 동생으로 서서가 방랑할 시기에 서서를 대신해 어머니를 모셨다고 하며, 정욱",삼국지/가공인물
313,유영,yu_yeong_313,KEEP,유영(촉한),유영(삼국지),/w/%EC%9C%A0%EC%98%81(%EC%82%BC%EA%B5%AD%EC%A7%80),https://namu.wiki/w/%EC%9C%A0%EC%98%81(%EC%82%BC%EA%B5%AD%EC%A7%80),18,strong:삼국시대|정사 삼국지|촉한|삼국시대(중국);qual:삼국지,삼국시대 촉한 의 초대 황제 유비 의 아들이자 유선 의 이복동생으로 자 는 공수(公壽)다. 정사 삼국지 황,삼국시대(중국)/황족 | 촉한의 인물 | 몰년 미상
325,조광,jo_gwang_325,KEEP,조광(삼국지),조광(삼국지),/w/%EC%A1%B0%EA%B4%91(%EC%82%BC%EA%B5%AD%EC%A7%80),https://namu.wiki/w/%EC%A1%B0%EA%B4%91(%EC%82%BC%EA%B5%AD%EC%A7%80),13,strong:삼국시대|정사 삼국지|촉한;qual:삼국지,삼국시대 촉한 의 인물이자 조운 의 차남으로 조통 의 동생. 정사 삼국지 아문장의 직위로 강유 를 수행해,촉한의 인물 | 263년 사망 | 전쟁 사망자
333,마우,ma_u_333,KEEP,마우,마우,/w/%EB%A7%88%EC%9A%B0,https://namu.wiki/w/%EB%A7%88%EC%9A%B0,7,strong:후한 말,"馬宇 (? ~ 194) 후한 말의 인물. 생애 시중을 지내다가 충소 , 유범 등과 모의해 마등 에게 장안을",194년 사망 | 후한의 인물
348,육현,yuk_hyeon_348,KEEP,육현,육현,/w/%EC%9C%A1%ED%98%84,https://namu.wiki/w/%EC%9C%A1%ED%98%84,11,strong:삼국시대|손오|오나라,삼국시대 오나라 의 인물이자 육항 의 삼남. 양주 오군 오현 사람. 생애 274년 가을에 육항이 죽자 손호,손오의 인물 | 몰년 미상 | 오군 육씨 | 쑤저우시(장쑤성) 출신 인물
352,진명,jin_myeong_352,KEEP,진명(삼국지연의),진명(삼국지연의),/w/%EC%A7%84%EB%AA%85(%EC%82%BC%EA%B5%AD%EC%A7%80%EC%97%B0%EC%9D%98),https://namu.wiki/w/%EC%A7%84%EB%AA%85(%EC%82%BC%EA%B5%AD%EC%A7%80%EC%97%B0%EC%9D%98),14,strong:삼국지연의|위나라;qual:삼국지|삼국지연의,삼국지연의 의 가공인물 이자 위나라 의 장수로 진랑 의 동생. 행적 제갈량 이 위나라를 공격해 북벌을 시도했고,삼국지/가공인물
382,진준,jin_jun_382,KEEP,진준(삼국지연의),진준(삼국지연의),/w/%EC%A7%84%EC%A4%80(%EC%82%BC%EA%B5%AD%EC%A7%80%EC%97%B0%EC%9D%98),https://namu.wiki/w/%EC%A7%84%EC%A4%80(%EC%82%BC%EA%B5%AD%EC%A7%80%EC%97%B0%EC%9D%98),14,strong:삼국지연의|위나라;qual:삼국지|삼국지연의,삼국지연의 의 가공인물 . 행적 위나라 의 장수로 제갈탄 이 문흠 과 함께 수춘 에서 반란 을 일으키면서,삼국지/가공인물
388,조덕,jo_deok_388,KEEP,조덕,조덕,/w/%EC%A1%B0%EB%8D%95,https://namu.wiki/w/%EC%A1%B0%EB%8D%95,9,strong:후한 말|정사 삼국지,후한 말의 인물이자 조조 의 동생 으로 예주 패국 초현 사람. 정사 삼국지 조조의 아버지 조숭 이,후한의 인물 | 193년 사망 | 중국의 살해된 인물 | 보저우시 출신 인물
398,유준,yu_jun_398,KEEP,유준(삼국지),유준(삼국지),/w/%EC%9C%A0%EC%A4%80(%EC%82%BC%EA%B5%AD%EC%A7%80),https://namu.wiki/w/%EC%9C%A0%EC%A4%80(%EC%82%BC%EA%B5%AD%EC%A7%80),15,strong:삼국시대|손오|위나라|오나라;qual:삼국지,"삼국시대 오나라 의 인물. 생애 여흥 이 손서 를 죽이고 위나라 에 투항 하자 곽익 이 교지 , 일남",손오의 인물 | 268년 사망 | 전쟁 사망자
401,진진,jin_jin_401,KEEP,진진(삼국지),진진(삼국지),/w/%EC%A7%84%EC%A7%84(%EC%82%BC%EA%B5%AD%EC%A7%80),https://namu.wiki/w/%EC%A7%84%EC%A7%84(%EC%82%BC%EA%B5%AD%EC%A7%80),13,strong:삼국시대|촉한|촉나라;qual:삼국지,"진진( 陳 震 , 생년 미상~235년)은 삼국시대 촉나라 의 인물이며 자는 효기(孝起)로 형주 남양군 사람이다.",촉한의 인물 | 235년 사망 | 난양시 출신 인물
404,원수,won_su_404,KEEP,원수(삼국지),원수(삼국지),/w/%EC%9B%90%EC%88%98(%EC%82%BC%EA%B5%AD%EC%A7%80),https://namu.wiki/w/%EC%9B%90%EC%88%98(%EC%82%BC%EA%B5%AD%EC%A7%80),9,strong:후한 말;qual:삼국지,袁 綏 생몰년도 미상 후한 말의 인물이자 원적 의 아버지로 서주 광릉군 사람. 생애 태부연을 지내다가 190년에,몰년 미상 | 후한의 인물
407,이호,i_ho_407,KEEP,이호(삼국지),이호(삼국지),/w/%EC%9D%B4%ED%98%B8(%EC%82%BC%EA%B5%AD%EC%A7%80),https://namu.wiki/w/%EC%9D%B4%ED%98%B8(%EC%82%BC%EA%B5%AD%EC%A7%80),9,strong:후한 말;qual:삼국지,후한 말기 파저족의 인물. 오호십육국시대 초기 성한 의 황제를 칭한 이웅 (태종)의 증조부였다. 생애 후한,저족
410,조우,jo_u_410,KEEP,조우(삼국지),조우(삼국지),/w/%EC%A1%B0%EC%9A%B0(%EC%82%BC%EA%B5%AD%EC%A7%80),https://namu.wiki/w/%EC%A1%B0%EC%9A%B0(%EC%82%BC%EA%B5%AD%EC%A7%80),18,strong:삼국시대|조위|위나라|삼국시대(중국);qual:삼국지,"삼국시대 위나라 의 황족이며 자 는 팽조(彭祖). 조조 의 아들이며 어머니는 환부인 , 아내는 장로 의",삼국시대(중국)/황족 | 조위의 인물 | 서출
413,정안,jeong_an_413,KEEP,정안(삼국지),정안(삼국지),/w/%EC%A0%95%EC%95%88(%EC%82%BC%EA%B5%AD%EC%A7%80),https://namu.wiki/w/%EC%A0%95%EC%95%88(%EC%82%BC%EA%B5%AD%EC%A7%80),13,strong:삼국시대|손오|오나라;qual:삼국지,삼국시대 오나라 의 인물이다. 생애 242년에 손화 가 태자로 세워졌고 이 당시에 담당 관리가 안건을 만들어,손오의 인물 | 256년 사망 | 중국의 살해된 인물
428,주충,ju_chung_428,REJECT,,,,,,not_found_or_blocked,,
429,유호,yu_ho_429,REJECT,,,,,,not_found_or_blocked,,
431,정충,jeong_chung_431,REJECT,,,,,,not_found_or_blocked,,
518,악침,ak_chim_518,REJECT,,,,,,not_found_or_blocked,,
519,한호,han_ho_519,REJECT,,,,,,not_found_or_blocked,,
526,매성,mae_seong_526,REJECT,,,,,,not_found_or_blocked,,
539,위관,wi_gwan_539,REJECT,,,,,,not_found_or_blocked,,
543,왕필,wang_pil_543,REJECT,,,,,,not_found_or_blocked,,
544,왕기,wang_gi_544,REJECT,,,,,,not_found_or_blocked,,
546,왕릉,wang_reung_546,REJECT,,,,,,not_found_or_blocked,,
547,왕숙,wang_suk_547,REJECT,,,,,,not_found_or_blocked,,
569,사섭,sa_seop_569,REJECT,,,,,,not_found_or_blocked,,
578,하제,ha_je_578,REJECT,,,,,,not_found_or_blocked,,
581,진표,jin_pyo_581,REJECT,,,,,,not_found_or_blocked,,
582,손소,son_so_582,REJECT,,,,,,not_found_or_blocked,,
593,주이,ju_i_593,REJECT,,,,,,not_found_or_blocked,,
595,오찬,o_chan_595,REJECT,,,,,,not_found_or_blocked,,
597,여대,yeo_dae_597,REJECT,,,,,,not_found_or_blocked,,
609,호진,ho_jin_609,REJECT,,,,,,not_found_or_blocked,,
615,유혁,yu_hyeok_615,REJECT,,,,,,not_found_or_blocked,,
617,유이,yu_i_617,REJECT,,,,,,not_found_or_blocked,,
625,장소,jang_so_625,REJECT,,,,,,not_found_or_blocked,,
629,진충,jin_chung_629,REJECT,,,,,,not_found_or_blocked,,
632,교유,gyo_yu_632,REJECT,,,,,,not_found_or_blocked,,
644,왕욱,wang_uk_644,REJECT,,,,,,not_found_or_blocked,,
646,왕보,wang_bo_646,REJECT,,,,,,not_found_or_blocked,,
649,왕상,wang_sang_649,REJECT,,,,,,not_found_or_blocked,,
663,원희,won_hui_663,REJECT,,,,,,not_found_or_blocked,,
666,원매,won_mae_666,REJECT,,,,,,not_found_or_blocked,,
668,원유,won_yu_668,REJECT,,,,,,not_found_or_blocked,,
679,관구의,gwan_guui_679,REJECT,,,,,,not_found_or_blocked,,
691,교공,gyo_gong_691,REJECT,,,,,,not_found_or_blocked,,
700,동백,dong_baek_700,REJECT,,,,,,not_found_or_blocked,,
703,오반,o_ban_703,REJECT,,,,,,not_found_or_blocked,,
704,오란,o_ran_704,REJECT,,,,,,not_found_or_blocked,,
709,정문,jeong_mun_709,REJECT,,,,,,not_found_or_blocked,,
711,이헌,i_heon_711,REJECT,,,,,,not_found_or_blocked,,
724,왕련,wang_ryeon_724,REJECT,,,,,,not_found_or_blocked,,
726,왕도,wang_do_726,REJECT,,,,,,not_found_or_blocked,,
727,왕경,wang_gyeong_727,REJECT,,,,,,not_found_or_blocked,,
733,조방,jo_bang_733,REJECT,,,,,,not_found_or_blocked,,
734,조모,jo_mo_734,REJECT,,,,,,not_found_or_blocked,,
742,변양,byeon_yang_742,REJECT,,,,,,not_found_or_blocked,,
767,이복,i_bok_767,REJECT,,,,,,not_found_or_blocked,,
769,방열,bang_yeol_769,REJECT,,,,,,not_found_or_blocked,,
770,진식,jin_sik_770,REJECT,,,,,,not_found_or_blocked,,
771,진태,jin_tae_771,REJECT,,,,,,not_found_or_blocked,,
772,우금,yu_jin_772,REJECT,,,,,,not_found_or_blocked,,
774,장달,jang_dal_774,REJECT,,,,,,not_found_or_blocked,,
779,포충,po_chung_779,REJECT,,,,,,not_found_or_blocked,,
780,한현,han_hyeon_780,REJECT,,,,,,not_found_or_blocked,,
787,양원,yang_won_787,REJECT,,,,,,not_found_or_blocked,,
795,제갈첨,jegal_cheom_795,REJECT,,,,,,not_found_or_blocked,,
803,종육,jong_yuk_803,REJECT,,,,,,not_found_or_blocked,,
804,호준,ho_jun_804,REJECT,,,,,,not_found_or_blocked,,
805,호열,ho_yeol_805,REJECT,,,,,,not_found_or_blocked,,
806,호소,ho_so_806,REJECT,,,,,,not_found_or_blocked,,
810,맹광,maeng_gwang_810,REJECT,,,,,,not_found_or_blocked,,
814,장숙,jang_suk_814,REJECT,,,,,,not_found_or_blocked,,
821,유범,yu_beom_821,REJECT,,,,,,not_found_or_blocked,,
824,왕수,wang_su_824,REJECT,,,,,,not_found_or_blocked,,
827,왕해,wang_hae_827,REJECT,,,,,,not_found_or_blocked,,
830,정봉,jeong_bong_830,REJECT,,,,,,not_found_or_blocked,,
854,상총,sang_chong_854,REJECT,,,,,,not_found_or_blocked,,
858,아단,a_dan_858,REJECT,,,,,,not_found_or_blocked,,
862,육경,yuk_gyeong_862,REJECT,,,,,,not_found_or_blocked,,
870,하후영,hahu_yeong_870,REJECT,,,,,,not_found_or_blocked,,
872,하후칭,hahu_ching_872,REJECT,,,,,,not_found_or_blocked,,
891,하안,ha_an_891,REJECT,,,,,,not_found_or_blocked,,
901,장존,jang_jon_901,REJECT,,,,,,not_found_or_blocked,,
903,성제,seong_je_903,REJECT,,,,,,not_found_or_blocked,,
905,습진,seup_jin_905,REJECT,,,,,,not_found_or_blocked,,
906,위강,wi_gang_906,REJECT,,,,,,not_found_or_blocked,,
908,전예,jeon_ye_908,REJECT,,,,,,not_found_or_blocked,,
910,임준,im_jun_910,REJECT,,,,,,not_found_or_blocked,,
917,서모,seo_mo_917,REJECT,,,,,,not_found_or_blocked,,
919,부간,bu_gan_919,REJECT,,,,,,not_found_or_blocked,,
921,장천,jang_cheon_921,REJECT,,,,,,not_found_or_blocked,,
933,호질,ho_jil_933,REJECT,,,,,,not_found_or_blocked,,
946,유연,yu_yeon_946,REJECT,,,,,,not_found_or_blocked,,
947,오언,o_eon_947,REJECT,,,,,,not_found_or_blocked,,
953,석감,seok_gam_953,REJECT,,,,,,not_found_or_blocked,,
955,육운,yuk_un_955,REJECT,,,,,,not_found_or_blocked,,
963,호충,ho_chung_963,REJECT,,,,,,not_found_or_blocked,,
968,제갈탄,jegal_tan_968,REJECT,,,,,,not_found_or_blocked,,
979,유강,yu_gang_979,REJECT,,,,,,not_found_or_blocked,,
992,안준,an_jun_992,REJECT,,,,,,not_found_or_blocked,,
1105,호화,ho_hwa_1105,REJECT,,,,,,not_found_or_blocked,,
1107,범강,beom_gang_1107,REJECT,,,,,,not_found_or_blocked,,
1114,정무,jeong_mu_1114,REJECT,,,,,,not_found_or_blocked,,
1115,정태,jeong_tae_1115,REJECT,,,,,,not_found_or_blocked,,
1119,변장,byeon_jang_1119,REJECT,,,,,,not_found_or_blocked,,
1121,조절,jo_jeol_1121,REJECT,,,,,,not_found_or_blocked,,
1123,조숭,jo_sung_1123,REJECT,,,,,,not_found_or_blocked,,
1128,왕렬,wang_ryeol_1128,REJECT,,,,,,not_found_or_blocked,,
1150,유옹,yu_ong_1150,REJECT,,,,,,not_found_or_blocked,,
1184,노육,no_yuk_1184,REJECT,,,,,,not_found_or_blocked,,
1185,노손,no_son_1185,REJECT,,,,,,not_found_or_blocked,,
2006,주경,ju_gyeong_2006,REJECT,,,,,,not_found_or_blocked,,
2017,정도,jeong_do_2017,REJECT,,,,,,not_found_or_blocked,,
2068,노욱,no_uk_2068,REJECT,,,,,,not_found_or_blocked,,
2106,장희,jang_hui_2106,REJECT,,,,,,not_found_or_blocked,,
2127,사마진,sama_jin_2127,REJECT,,,,,,not_found_or_blocked,,
2136,하후란,hahu_ran_2136,REJECT,,,,,,not_found_or_blocked,,
2142,장속,jang_sok_2142,REJECT,,,,,,not_found_or_blocked,,
2164,황화,hwang_hwa_2164,REJECT,,,,,,not_found_or_blocked,,
2170,가신,ga_sin_2170,REJECT,,,,,,not_found_or_blocked,,
2174,감씨,gam_ssi_2174,REJECT,,,,,,not_found_or_blocked,,
2175,강단,gang_dan_2175,REJECT,,,,,,not_found_or_blocked,,
2176,강서,gang_seo_2176,REJECT,,,,,,not_found_or_blocked,,
2180,경기,gyeong_gi_2180,REJECT,,,,,,not_found_or_blocked,,
2181,경무,gyeong_mu_2181,REJECT,,,,,,not_found_or_blocked,,
2185,고번,go_beon_2185,REJECT,,,,,,not_found_or_blocked,,
2187,고소,go_so_2187,REJECT,,,,,,not_found_or_blocked,,
2191,곡리,gok_ri_2191,REJECT,,,,,,not_found_or_blocked,,
2195,공손월,gongson_wol_2195,REJECT,,,,,,not_found_or_blocked,,
2196,공손황,gongson_hwang_2196,REJECT,,,,,,not_found_or_blocked,,
2197,공주,gong_ju_2197,REJECT,,,,,,not_found_or_blocked,,
2198,공지,gong_ji_2198,REJECT,,,,,,not_found_or_blocked,,
2200,곽마,gwak_ma_2200,REJECT,,,,,,not_found_or_blocked,,
2204,관구흥,gwan_guheung_2204,REJECT,,,,,,not_found_or_blocked,,
2206,관승,gwan_seung_2206,REJECT,,,,,,not_found_or_blocked,,
2211,구력거,gu_ryeokgeo_2211,REJECT,,,,,,not_found_or_blocked,,
2213,구부,gu_bu_2213,REJECT,,,,,,not_found_or_blocked,,
2214,구안,gu_an_2214,REJECT,,,,,,not_found_or_blocked,,
2221,내민,nae_min_2221,REJECT,,,,,,not_found_or_blocked,,
2223,노초,no_cho_2223,REJECT,,,,,,not_found_or_blocked,,
2224,뇌공,noe_gong_2224,REJECT,,,,,,not_found_or_blocked,,
2226,뇌서,noe_seo_2226,REJECT,,,,,,not_found_or_blocked,,
2228,누반,nu_ban_2228,REJECT,,,,,,not_found_or_blocked,,
2230,단외,dan_oe_2230,REJECT,,,,,,not_found_or_blocked,,
2232,답돈,dap_don_2232,REJECT,,,,,,not_found_or_blocked,,
2238,도황,do_hwang_2238,REJECT,,,,,,not_found_or_blocked,,
2240,동부,dong_bu_2240,REJECT,,,,,,not_found_or_blocked,,
2244,동황,dong_hwang_2244,REJECT,,,,,,not_found_or_blocked,,
2245,두경,du_gyeong_2245,REJECT,,,,,,not_found_or_blocked,,
2247,두씨,du_ssi_2247,REJECT,,,,,,not_found_or_blocked,,
2248,등룡,deung_ryong_2248,REJECT,,,,,,not_found_or_blocked,,
2249,등방,deung_bang_2249,REJECT,,,,,,not_found_or_blocked,,
2252,등의,deung_ui_2252,REJECT,,,,,,not_found_or_blocked,,
2256,마연,ma_yeon_2256,REJECT,,,,,,not_found_or_blocked,,
2257,마운록,ma_unrok_2257,REJECT,,,,,,not_found_or_blocked,,
2258,마일제,ma_ilje_2258,REJECT,,,,,,not_found_or_blocked,,
2259,마충,ma_chung_2259,REJECT,,,,,,not_found_or_blocked,,
2262,맹건,maeng_geon_2262,REJECT,,,,,,not_found_or_blocked,,
2263,문칙,mun_chik_2263,REJECT,,,,,,not_found_or_blocked,,
2266,반봉,ban_bong_2266,REJECT,,,,,,not_found_or_blocked,,
2267,반준,ban_jun_2267,REJECT,,,,,,not_found_or_blocked,,
2268,방림,bang_rim_2268,REJECT,,,,,,not_found_or_blocked,,
2269,방육,bang_yuk_2269,REJECT,,,,,,not_found_or_blocked,,
2273,배잠,bae_jam_2273,REJECT,,,,,,not_found_or_blocked,,
2277,범방,beom_bang_2277,REJECT,,,,,,not_found_or_blocked,,
2279,보광,bo_gwang_2279,REJECT,,,,,,not_found_or_blocked,,
2280,보도근,bo_dogeun_2280,REJECT,,,,,,not_found_or_blocked,,
2287,부영,bu_yeong_2287,REJECT,,,,,,not_found_or_blocked,,
2319,서상,seo_sang_2319,REJECT,,,,,,not_found_or_blocked,,
2355,손환,son_hwan_2355,REJECT,,,,,,not_found_or_blocked,,
2386,양추,yang_chu_2386,REJECT,,,,,,not_found_or_blocked,,
2398,여건,yeo_geon,REJECT,,,,,,not_found_or_blocked,,
2454,유기,yu_gi_2454,REJECT,,,,,,not_found_or_blocked,,
2465,유초,yu_cho_2465,REJECT,,,,,,not_found_or_blocked,,
2497,이풍,i_pung_2497,REJECT,,,,,,not_found_or_blocked,,
2509,장승,jang_seung_2509,REJECT,,,,,,not_found_or_blocked,,
2560,조홍,jo_hong_2560,REJECT,,,,,,not_found_or_blocked,,
2650,허정,heo_jeong_2650,REJECT,,,,,,not_found_or_blocked,,
